Periodo,AUX_IPC_ESP,AUX_IPC_AND,AUX_IPC_ARA,AUX_IPC_AST,AUX_IPC_BAL,AUX_IPC_CAN,AUX_IPC_CANT,AUX_IPC_CAT,AUX_IPC_CLM,AUX_IPC_CYL,AUX_IPC_EXT,AUX_IPC_GAL,AUX_IPC_MAD,AUX_IPC_MUR,AUX_IPC_NAV,AUX_IPC_PV,AUX_IPC_RIO,AUX_IPC_VAL,CON_OCI_ESP,CON_OCI_AND,CON_OCI_ARA,CON_OCI_AST,CON_OCI_BAL,CON_OCI_CAN,CON_OCI_CANT,CON_OCI_CAT,CON_OCI_CLM,CON_OCI_CYL,CON_OCI_EXT,CON_OCI_GAL,CON_OCI_MAD,CON_OCI_MUR,CON_OCI_NAV,CON_OCI_PV,CON_OCI_RIO,CON_OCI_VAL,EMP_SOC_ESP,EMP_SOC_AND,EMP_SOC_ARA,EMP_SOC_AST,EMP_SOC_BAL,EMP_SOC_CAN,EMP_SOC_CANT,EMP_SOC_CAT,EMP_SOC_CLM,EMP_SOC_CYL,EMP_SOC_EXT,EMP_SOC_GAL,EMP_SOC_MAD,EMP_SOC_MUR,EMP_SOC_NAV,EMP_SOC_PV,EMP_SOC_RIO,EMP_SOC_VAL,GOB_DES_ESP,GOB_DES_AND,GOB_DES_ARA,GOB_DES_AST,GOB_DES_BAL,GOB_DES_CAN,GOB_DES_CANT,GOB_DES_CAT,GOB_DES_CLM,GOB_DES_CYL,GOB_DES_EXT,GOB_DES_GAL,GOB_DES_MAD,GOB_DES_MUR,GOB_DES_NAV,GOB_DES_PV,GOB_DES_RIO,GOB_DES_VAL,INF_TRA_ESP,INF_TRA_AND,INF_TRA_ARA,INF_TRA_AST,INF_TRA_BAL,INF_TRA_CAN,INF_TRA_CANT,INF_TRA_CAT,INF_TRA_CLM,INF_TRA_CYL,INF_TRA_EXT,INF_TRA_GAL,INF_TRA_MAD,INF_TRA_MUR,INF_TRA_NAV,INF_TRA_PV,INF_TRA_RIO,INF_TRA_VAL,INV_HIP_ESP,INV_HIP_AND,INV_HIP_ARA,INV_HIP_AST,INV_HIP_BAL,INV_HIP_CAN,INV_HIP_CANT,INV_HIP_CAT,INV_HIP_CLM,INV_HIP_CYL,INV_HIP_EXT,INV_HIP_GAL,INV_HIP_MAD,INV_HIP_MUR,INV_HIP_NAV,INV_HIP_PV,INV_HIP_RIO,INV_HIP_VAL,SOC_ASO_ESP,SOC_ASO_AND,SOC_ASO_ARA,SOC_ASO_AST,SOC_ASO_BAL,SOC_ASO_CAN,SOC_ASO_CANT,SOC_ASO_CAT,SOC_ASO_CLM,SOC_ASO_CYL,SOC_ASO_EXT,SOC_ASO_GAL,SOC_ASO_MAD,SOC_ASO_MUR,SOC_ASO_NAV,SOC_ASO_PV,SOC_ASO_RIO,SOC_ASO_VAL
2024-05-01,97.771,97.823,97.568,97.356,97.302,98.198,97.917,97.976,98.165,97.969,97.837,98.12,97.427,98.611,97.806,97.475,98.055,97.436,1842608.0,210949.7,36013.8,29381.3,32903.9,46560.2,14334.1,392667.8,30839.4,49769.3,18853.5,79204.9,604842.6000000001,34125.6,18322.8,83524.1,6812.5,151797.3,9660.0,1570.0,168.0,136.0,394.0,312.0,70.0,1904.0,264.0,280.0,127.0,383.0,2102.0,203.0,66.0,283.0,31.0,1355.0,25.61631822968586,23.19168654793948,27.17254996055506,25.4124390196172,20.18053089387342,21.53411604826397,22.47175132964121,18.48132221322795,24.92999683161762,22.99485079789449,24.17090654276112,25.09255987100608,23.04584307710051,24.93720987766357,25.42074976038072,21.87243362433241,24.71245882237307,21.59471593361617,182402.0,22935.0,11925.0,3516.0,1422.2,8444.0,682.2,30358.0,2022.0,6877.0,1267.0,5659.0,49274.0,2636.0,783.2,7482.0,374.3,16911.0,35076.0,6935.0,1142.0,707.0,1038.0,1192.0,416.0,6473.0,1448.0,1522.0,641.0,1082.0,4517.0,1123.0,483.0,1984.0,202.0,4045.0,772615.7,124959.5,22891.0,14936.5,23429.8,38694.1,9599.9,132537.1,30891.3,36276.6,15821.5,44562.2,120662.3,23144.3,10851.3,35956.4,4835.0,80771.1
2024-06-01,98.139,98.083,97.957,97.974,97.895,98.497,98.124,98.473,98.428,98.25,98.132,98.444,97.802,98.837,98.258,97.796,98.405,97.823,1850287.4,211427.3,36116.7,29437.2,33148.2,46940.8,14399.8,394551.4,30997.3,49897.5,18897.9,79193.0,607160.8,34233.39999999999,18397.4,83791.9,6763.8,153192.5,9534.0,1661.0,209.0,122.0,367.0,365.0,94.0,1770.0,274.0,260.0,91.0,379.0,2181.0,255.0,72.0,257.0,24.0,1136.0,22.05886172216407,22.56409840173525,17.79391261690252,18.08066050337652,17.39853699692029,20.21100370491625,21.24630648794842,18.31065514105593,22.6902223414484,20.00736394479302,22.67786575520201,21.9360540476338,18.80654699671689,19.81961397652185,21.37130982705291,18.29636003829728,20.58364341014073,18.48334121803915,168414.0,20249.0,10761.0,3333.0,1312.73,7830.0,629.69,27720.0,1846.0,6195.0,1088.0,5274.0,46767.0,2261.0,722.92,7040.0,345.49,15962.0,40659.0,8464.0,966.0,797.0,1155.0,1274.0,462.0,6524.0,1865.0,1657.0,701.0,1450.0,6668.0,1219.0,567.0,1900.0,254.0,4671.0,773934.6,125230.6,22815.5,14884.5,24252.0,38696.3,9685.9,132743.8,30739.3,36186.0,15685.5,44699.3,121484.0,23181.8,10780.9,35115.0,4832.0,81083.0
2024-07-01,97.673,97.496,97.571,97.594,97.542,98.101,97.786,98.12,97.787,97.607,97.265,97.924,97.358,98.186,98.145,97.49,98.024,97.372,1851144.4,211817.2,36208.1,29603.5,33319.9,47332.9,14550.3,394734.2,31172.3,49995.5,18983.7,79041.1,605449.0,34333.9,18433.1,83454.2,6806.8,154192.5,9785.0,1564.0,183.0,90.0,339.0,360.0,84.0,2043.0,278.0,229.0,95.0,305.0,2254.0,206.0,69.0,277.0,45.0,1350.0,,,,,,,,,,,,,,,,,,,159180.0,19264.0,9192.0,3523.0,1467.38,8028.0,703.87,27971.0,1629.0,5629.0,906.0,5278.0,39438.0,1949.0,808.08,7589.0,386.19,15272.0,45801.0,8026.0,1038.0,982.0,1249.0,1871.0,551.0,8163.0,2038.0,1880.0,985.0,1745.0,6944.0,1453.0,560.0,2236.0,310.0,5681.0,771983.8,125792.9,22610.1,14778.1,24698.3,38478.4,9907.7,132704.2,30794.7,36052.1,15538.5,44665.4,120014.8,23013.2,10622.0,35006.9,4857.4,80659.9
2024-08-01,97.713,97.482,97.706,97.893,97.822,98.261,98.061,98.173,97.699,97.638,97.378,97.923,97.288,98.129,98.083,97.662,98.168,97.442,1835891.4,210623.5,36039.9,29613.0,33282.1,47197.1,14580.3,389601.8000000001,31204.2,49766.6,18909.4,78854.4,599959.8,34097.3,18501.3,82306.2,6742.4,152874.6,6886.0,1005.0,137.0,127.0,260.0,282.0,49.0,1472.0,191.0,185.0,89.0,274.0,1434.0,202.0,82.0,162.0,27.0,896.0,,,,,,,,,,,,,,,,,,,131499.0,16909.0,7485.0,3420.0,1270.49,7338.0,609.42,21759.0,1369.0,4813.0,756.0,4822.0,29995.0,1416.0,699.66,7033.0,334.37,12685.0,39006.0,8576.0,867.0,794.0,889.0,1589.0,543.0,6115.0,1581.0,1861.0,676.0,1437.0,6033.0,1150.0,469.0,1759.0,229.0,4380.0,760334.5,124888.5,22340.1,14739.3,24629.2,38414.4,9863.5,128690.7,30338.1,35689.5,15491.1,44349.2,118134.8,22582.6,10601.9,33375.5,4837.1,79751.1
2024-09-01,97.123,97.011,96.914,97.077,97.174,97.634,97.131,97.444,97.166,96.957,96.768,97.161,97.002,97.507,97.112,96.974,97.169,96.897,1850045.5,212217.5,36137.2,29504.6,33514.9,47449.8,14780.3,392708.5,31300.1,50207.5,19096.2,78145.2,606620.1000000001,34220.0,18632.4,83263.8,6745.4,153743.1,8069.0,1535.0,142.0,84.0,332.0,308.0,80.0,1262.0,208.0,190.0,85.0,304.0,1929.0,210.0,82.0,270.0,30.0,1008.0,22.19787235036377,21.67958992718692,21.65892443393703,22.53645646515461,22.24166458365408,19.18322731461508,20.92038484587136,18.37631413670827,22.29109752984849,25.39975276190495,17.7774754596863,19.11821358668361,20.57979088753654,25.38848197869953,17.48847592090624,18.55764821487062,20.6453690996166,18.34633708610909,174284.0,21622.0,10996.0,3470.0,1398.85,8294.0,671.0,28066.0,1985.0,6694.0,1244.0,5733.0,46726.0,2581.0,770.35,8320.0,368.16,15672.0,51704.0,10209.0,1297.0,876.0,1230.0,1641.0,549.0,8132.0,2295.0,2298.0,905.0,2112.0,8327.0,1480.0,600.0,2989.0,346.0,6349.0,762668.1,124415.7,22617.6,14708.1,23988.6,38761.6,9704.8,130154.2,30174.4,35412.7,15681.5,44080.4,119001.5,22700.0,10607.6,33745.6,4896.5,80269.4
2024-10-01,97.729,97.708,97.751,97.517,97.341,98.164,97.671,97.87,97.907,97.639,97.922,97.965,97.643,98.14,98.119,97.582,97.76,97.366,1867372.9,214091.8,36473.60000000001,29724.6,33506.4,48232.5,14869.0,396261.3,31436.8,50651.8,19322.7,78851.5,612372.0,34604.5,18716.2,84303.1,6785.900000000001,155349.3,10706.0,1857.0,226.0,143.0,340.0,355.0,77.0,2003.0,314.0,240.0,122.0,373.0,2621.0,248.0,110.0,316.0,42.0,1303.0,22.57931494104767,20.87620297448991,20.94965492747147,18.90725764634089,16.83979392277338,21.2308954377214,18.65459971742818,20.1196008823826,22.09477539877455,25.07768554985027,24.59015889704791,21.09264591127058,19.44432615596589,23.67118571533267,23.53847990479936,17.28076947060792,18.16526769016657,22.06681111172493,194156.0,23873.0,13117.0,3780.0,1498.54,9301.0,718.82,31867.0,2270.0,7405.0,1476.0,6330.0,53488.0,3079.0,825.25,9320.0,394.4,15051.0,67238.0,12869.0,1880.0,1432.0,1441.0,2166.0,854.0,11389.0,2740.0,3055.0,1111.0,2833.0,11444.0,2117.0,681.0,2954.0,431.0,7650.0,771129.3,125022.5,23050.1,14819.2,23065.7,39271.7,9642.7,132257.9,30632.6,35820.3,15936.7,44400.8,120258.0,22889.8,10747.4,35020.7,4933.7,81568.9
2024-11-01,97.968,97.975,97.892,97.792,97.529,98.589,98.154,98.132,98.131,97.997,97.887,98.238,97.701,98.436,98.062,97.809,98.394,97.727,1877594.3,215052.5,36636.6,29910.0,33177.5,48864.9,14935.5,398641.9,31519.2,50846.5,19383.8,79058.2,616247.4,34786.8,18715.0,84823.5,6815.1,156310.9,9970.0,1798.0,178.0,123.0,331.0,349.0,78.0,1907.0,279.0,247.0,99.0,302.0,2467.0,243.0,73.0,271.0,31.0,1181.0,26.73754639649389,27.03234426587538,29.30256019097768,22.35844750737009,26.63218529812806,24.5073473778093,26.3681567989663,24.40285364984908,27.64234671719808,23.85689316489462,20.19828877545972,20.46774835218713,24.64903569602168,29.38902890787633,20.78894668654465,19.44268600492736,29.94707019672498,26.73228405993651,177480.0,21948.0,11533.0,3503.0,1332.5,8604.0,639.17,27886.0,1981.0,6876.0,1327.0,5766.0,49565.0,2832.0,733.8,8755.0,350.69,14634.0,50098.0,9217.0,1455.0,1096.0,1105.0,1734.0,601.0,8487.0,2143.0,2248.0,851.0,1851.0,8641.0,1378.0,580.0,2441.0,367.0,5797.0,769297.9,124723.1,23053.8,14746.2,20576.2,39538.4,9538.8,132133.1,30733.8,35908.5,16126.6,44377.0,120675.9,23050.4,10804.2,35245.7,4866.2,81473.0
2024-12-01,98.411,98.42,98.373,98.371,98.041,98.727,98.652,98.539,98.618,98.511,98.33,98.65,98.221,98.786,98.595,98.349,98.812,98.078,1876407.7,215149.3,36658.1,29714.9,33204.3,48769.9,14983.5,398219.3,31546.4,50669.10000000001,19411.0,78998.4,616147.2,34870.3,18638.7,84395.6,6793.299999999999,156497.3,9439.0,1577.0,179.0,91.0,281.0,393.0,55.0,1695.0,293.0,245.0,107.0,321.0,2289.0,292.0,60.0,325.0,42.0,1172.0,26.9682929663044,25.90297609760187,20.36252331213216,20.36489615325217,19.7446637518209,27.0015953848162,23.99687228476635,21.93379301825168,25.18880841377653,22.89264166222965,26.92410395881267,23.09612553640165,23.41202473571114,26.07217569644152,22.9503210029144,23.41891993412792,31.17795102872596,28.76314847390968,166162.0,21660.0,11063.0,3376.0,1251.16,8118.0,600.15,24934.0,1897.0,6503.0,1092.0,5465.0,45794.0,2596.0,689.01,8506.0,329.29,13637.0,41604.0,8324.0,1203.0,1150.0,1070.0,1305.0,556.0,6345.0,1753.0,1787.0,772.0,1791.0,6184.0,1290.0,517.0,1815.0,255.0,5369.0,768868.0,124305.7,23065.7,14790.0,19791.5,39639.6,9560.8,132088.7,30686.1,35878.7,16126.9,44480.2,121156.8,23108.5,10823.7,35386.9,4860.8,81350.7
2025-01-01,98.579,98.625,98.599,98.535,98.109,98.658,98.69,98.686,98.939,98.652,98.515,98.826,98.434,98.866,98.354,98.403,98.807,98.385,1868727.1,213612.4,36613.7,29507.1,33072.3,48562.0,14911.4,397052.0,31410.1,50392.4,19326.5,78601.9,613662.2,34635.4,18569.6,84046.8,6753.799999999999,156246.0,10678.0,1864.0,255.0,138.0,309.0,472.0,103.0,2125.0,291.0,294.0,150.0,403.0,2286.0,231.0,109.0,328.0,31.0,1278.0,26.11558556179521,24.39159404211754,23.37977232139712,21.64478350408373,20.0888922776024,22.17128536857692,24.85737902741731,22.32425800907839,24.65254482880826,28.04638330820251,27.12510505033628,20.97535786935736,23.41415182956484,25.19172038380575,24.08924564543707,20.61064185307524,19.449835624403,27.89861285528105,171411.0,20716.0,10967.0,3559.0,1290.68,8482.0,613.02,26983.0,1900.0,6640.0,1021.0,5450.0,47276.0,2659.0,706.2,8524.0,337.48,15404.0,48374.0,9168.0,1522.0,877.0,1218.0,2176.0,634.0,8417.0,2127.0,2350.0,836.0,1855.0,6439.0,1627.0,484.0,2353.0,367.0,5826.0,759914.7,123013.4,22774.9,14714.2,19405.5,38926.4,9457.7,130560.7,30228.9,35491.0,15610.2,43920.9,120079.5,22799.9,10631.9,35093.1,4753.5,80656.1
2025-02-01,98.966,98.989,98.974,98.924,98.628,99.107,98.92,99.153,99.251,99.068,98.762,99.057,98.763,99.171,98.778,98.827,99.007,98.842,1882800.7,215214.2,36801.2,29710.3,33412.8,48929.2,14975.5,400164.7,31527.8,50800.8,19355.4,79279.29999999999,617893.0,34807.8,18659.4,84749.7,6826.5,157856.6,8747.0,1292.0,195.0,130.0,326.0,285.0,59.0,1636.0,243.0,249.0,118.0,379.0,1996.0,236.0,107.0,311.0,43.0,1130.0,24.63750941011777,22.07159410054053,24.4260533450344,26.60060896569805,23.96649482480228,19.59014714863805,21.72742327506798,22.28612559549753,24.36018147381548,23.72429414153416,26.93459214058552,18.69618066180497,23.51517146465005,20.0014526151256,24.12693469949505,17.32393818949181,23.5124173146637,22.95816362623405,172813.0,20690.0,10960.0,3461.0,1273.77,8254.0,604.99,27567.0,1990.0,6638.0,1160.0,5635.0,47991.0,2726.0,696.94,8371.0,333.06,15695.0,50802.0,9345.0,1619.0,1095.0,1238.0,1674.0,701.0,8960.0,2002.0,2671.0,1085.0,1972.0,6688.0,1746.0,600.0,2881.0,467.0,5949.0,762852.4,123549.1,22868.8,14731.9,19647.9,39042.3,9478.2,130972.3,30357.0,35625.1,15657.6,43980.0,120317.2,22899.4,10628.7,35327.7,4760.0,81216.1
2025-03-01,99.024,99.121,99.101,98.905,98.72,99.08,98.843,99.122,99.178,99.01,98.896,98.877,98.926,99.207,98.686,99.006,99.151,98.994,1895964.1,216898.7,37001.0,29962.7,33553.1,49236.7,15067.1,403276.6,31692.0,51166.4,19455.8,80148.7,621215.5,34956.0,18793.1,85557.6,6877.7,159239.5,10595.0,1804.0,273.0,136.0,491.0,402.0,96.0,1848.0,269.0,313.0,113.0,361.0,2319.0,283.0,105.0,383.0,42.0,1333.0,24.94589381994321,24.12895187465037,21.58357647403251,18.54804299333001,19.70551234376593,21.06932849568668,26.11214110966595,20.76031390954902,28.3017322508302,25.48565889541469,22.56704180837664,19.58781916261777,21.07105437573482,23.62295291648012,17.39029079327654,22.93940600523563,28.71593600040788,22.47335511096757,183991.0,23423.0,11572.0,3709.0,1408.62,8475.0,669.03,29542.0,2054.0,7135.0,1278.0,5781.0,50592.0,2675.0,770.73,9035.0,368.32,15809.0,54249.0,10295.0,1553.0,1143.0,1222.0,1927.0,740.0,9246.0,2061.0,2815.0,923.0,2850.0,7938.0,1713.0,613.0,2749.0,371.0,5965.0,767523.7,124505.8,23059.4,14773.6,20330.5,39162.2,9525.3,131648.7,30441.4,35862.8,15839.5,44206.9,120657.0,23011.6,10706.0,35559.8,4790.6,81658.2
2025-04-01,99.647,99.728,99.697,99.702,99.616,99.844,99.561,99.713,99.76,99.663,99.962,99.715,99.372,99.696,99.815,99.628,99.854,99.553,1904725.1,218247.1,37070.8,30151.9,33986.0,49416.3,15144.3,404926.9,31877.8,51380.7,19524.3,81100.5,623245.2,35085.0,18879.2,85750.9,6915.5,160135.9,11798.0,1975.0,202.0,101.0,476.0,427.0,110.0,2432.0,347.0,274.0,133.0,464.0,2784.0,270.0,90.0,345.0,31.0,1323.0,23.48731682246792,23.4936397925018,23.50258412691512,23.57485433712675,18.28545058703731,20.65957402861755,18.9094790132916,19.50324705465804,20.87571574065181,19.17352383927576,26.49488627446791,21.01091317819915,21.80355246201232,23.98269816791272,16.69136645393009,16.83106771484552,25.284516525453,20.06344577319532,174506.0,23061.0,10886.0,3610.0,1375.01,8206.0,653.07,28137.0,1931.0,6523.0,1128.0,5597.0,46679.0,2615.0,752.34,8129.0,359.53,15401.0,50415.0,9670.0,1220.0,1018.0,1299.0,1573.0,731.0,7645.0,2087.0,2459.0,1001.0,1950.0,8366.0,1491.0,768.0,2185.0,343.0,6520.0,773648.8,125496.2,23090.2,14812.1,22057.5,39338.9,9576.4,132527.1,30591.3,36153.3,15971.7,44494.6,121058.4,23133.7,10757.5,35773.9,4811.3,82195.6
2025-05-01,99.714,99.894,99.682,99.519,99.653,99.705,99.44,99.769,99.758,99.832,100.076,99.766,99.413,99.902,99.726,99.835,99.832,99.621,1912588.2,219174.9,37185.0,30259.5,34467.0,49558.7,15368.7,406852.6,32039.1,51435.0,19590.3,81663.4,624950.6,35243.9,18982.0,85904.70000000001,6924.200000000001,161083.8,13231.0,2365.0,243.0,175.0,513.0,430.0,84.0,2800.0,429.0,333.0,121.0,446.0,2759.0,305.0,82.0,366.0,39.0,1726.0,26.97199169701592,24.12444907347171,25.88012557711014,21.26540850935421,26.293079867793,20.29006999408418,23.77610703067654,22.10370596426385,22.32140218642978,19.887377505626,30.36913544041345,18.93143040155737,24.91388515286533,24.4134147729789,20.21921117232086,17.58822973892596,24.85468064889013,27.29592860424601,190446.0,25111.0,11892.0,3795.0,1506.7,8642.0,715.62,30921.0,2096.0,7172.0,1269.0,6008.0,50454.0,2752.0,824.39,9311.0,393.96,17213.0,54528.0,9571.0,1461.0,970.0,1479.0,1697.0,821.0,9191.0,2553.0,2705.0,1128.0,2284.0,7599.0,1759.0,667.0,2853.0,412.0,7231.0,778917.5,126221.6,23108.9,14933.9,23817.3,39213.9,9655.4,133415.1,30839.8,36276.9,16020.6,44784.1,121233.2,23209.4,10848.4,35875.7,4824.9,82816.3
2025-06-01,100.382,100.434,100.376,100.444,100.625,100.179,100.339,100.466,100.459,100.548,100.787,100.392,100.041,100.485,100.599,100.515,100.305,100.374,1921333.9,220376.2,37382.3,30304.2,34770.2,49763.2,15467.6,408197.8,32173.5,51483.6,19719.1,82011.6,627361.7,35449.1,19089.0,86188.6,6900.6,162819.0,10969.0,1836.0,239.0,132.0,374.0,419.0,87.0,1951.0,337.0,264.0,109.0,428.0,2578.0,242.0,78.0,329.0,30.0,1519.0,26.39844616604894,25.59604662467435,20.87080276737322,23.10508395505554,27.07556367354007,21.16013361797092,25.55362903049621,22.37799200692802,25.3413349571106,21.37414766310216,22.61870087097479,24.14860846761323,22.13595839650017,22.87837769808447,21.05295200000525,17.53913638266477,21.66633251271556,23.68175147822793,184734.0,21649.0,11092.0,3669.0,1459.35,8438.0,693.13,28307.0,1908.0,6794.0,1150.0,5773.0,54171.0,2334.0,798.48,8993.0,381.58,17080.0,53438.0,10199.0,1710.0,1058.0,1079.0,1723.0,763.0,8720.0,2368.0,2320.0,1154.0,2040.0,8486.0,1879.0,519.0,2370.0,337.0,6603.0,780212.9,126569.5,22963.4,14940.6,24694.7,39233.3,9715.9,133372.8,30893.9,36242.6,15860.2,44873.9,121737.5,23333.5,10791.6,35305.6,4818.5,83064.2
2025-07-01,100.305,100.166,100.378,100.602,100.928,100.254,100.3,100.367,100.154,100.263,100.416,100.169,100.134,100.193,100.768,100.385,100.274,100.501,1923493.9,221076.7,37537.0,30455.6,35007.9,49552.0,15277.0,408507.2,32485.7,51065.1,19636.8,82552.6,626818.5,35705.4,19289.3,86060.2,6961.5,163778.0,10902.0,1769.0,163.0,124.0,401.0,436.0,78.0,2300.0,329.0,255.0,112.0,355.0,2499.0,291.0,67.0,306.0,55.0,1348.0,30.50580061600983,26.44310718753382,25.01803437847955,25.14972527345686,23.15407350199342,25.68624871653619,19.76990009892344,23.1235348289736,28.77383628948091,26.91849530985536,24.25999302536552,24.7356538218642,24.20333974804802,22.97817900490814,22.41842652871602,18.58677182906049,23.38093590264516,24.71518968503317,171925.0,20492.0,9635.0,3806.0,1504.19,8349.0,714.43,28319.0,1687.0,5980.0,989.0,5642.0,46183.0,2069.0,823.02,8503.0,393.31,16484.0,57299.0,11279.0,1920.0,1007.0,1414.0,2394.0,748.0,10270.0,2525.0,2538.0,1049.0,2000.0,7255.0,1936.0,607.0,3071.0,385.0,6798.0,778123.6,126899.9,22633.7,14833.1,25018.6,39123.6,9886.7,133269.1,30824.1,36221.6,15688.6,44925.6,120694.7,23169.5,10716.4,34914.4,4893.4,82634.6
2025-08-01,100.345,100.156,100.283,100.965,100.978,100.432,100.646,100.525,99.998,100.207,100.088,100.387,100.1,100.199,100.504,100.435,100.272,100.534,1903426.9,219813.0,37312.7,30443.8,34913.1,48921.7,15322.5,403352.1,32393.4,50815.9,19555.1,81402.6,618815.7,35529.2,19375.7,84673.0,6929.799999999999,162161.2,7118.0,1188.0,159.0,77.0,279.0,306.0,50.0,1486.0,189.0,180.0,79.0,274.0,1467.0,139.0,53.0,201.0,33.0,950.0,,,,,,,,,,,,,,,,,,,137387.0,17376.0,7550.0,3620.0,1339.45,7373.0,636.18,21647.0,1389.0,4902.0,836.0,4958.0,33547.0,1471.0,732.88,7521.0,350.23,12920.0,43089.0,8375.0,1238.0,702.0,1235.0,1623.0,982.0,6957.0,1856.0,2069.0,618.0,1683.0,6093.0,1462.0,506.0,2177.0,268.0,5184.0,767043.7,125921.7,22439.7,14792.0,25014.8,39215.8,9913.5,129397.9,30466.8,35951.9,15508.8,44630.2,118964.5,22742.8,10629.4,33386.6,4894.6,81536.1
2025-09-01,100.059,99.986,99.984,100.093,100.368,99.774,99.898,100.021,99.756,99.868,99.712,99.973,100.405,99.855,99.802,100.137,99.884,100.145,1917705.8,220835.0,37432.1,30680.7,35043.2,49416.5,15246.4,406958.3,32321.7,51611.5,19860.7,80738.4,625072.3,35543.7,19383.2,85473.8,6970.099999999999,163312.9,9252.0,1520.0,163.0,125.0,299.0,361.0,70.0,1618.0,256.0,251.0,95.0,336.0,2159.0,261.0,66.0,292.0,47.0,1325.0,25.99340312293537,25.16294842323153,19.74942835596117,19.01435800521988,23.65026393459313,21.28930804643703,25.45505101708265,21.31769791339025,23.09709270503864,20.79942126410393,20.64610220848218,16.70023450737697,21.49157833822658,25.59873948573492,19.36665890748728,20.14395769916835,27.10735208917536,23.52696268202396,187525.0,22924.0,11471.0,3664.0,1502.99,8794.0,713.86,29124.0,2114.0,7202.0,1441.0,6188.0,52649.0,2744.0,822.36,9138.0,392.99,16296.0,59261.0,10768.0,1609.0,947.0,1421.0,1722.0,665.0,9759.0,2497.0,2339.0,1106.0,2798.0,9646.0,1892.0,675.0,3414.0,419.0,7456.0,769949.2,125940.6,22623.5,14827.7,24502.6,39344.0,9765.3,130877.3,30359.4,35599.4,15461.6,44521.7,119742.8,22887.6,10655.0,33822.0,4971.9,82285.3
2025-10-01,100.748,100.873,100.755,100.557,100.803,100.642,100.764,100.453,100.634,100.586,100.571,100.621,101.197,100.339,100.798,100.729,100.517,100.794,1935050.6,222602.8,37645.2,31102.5,34768.5,50002.10000000001,15264.6,410586.6,32538.3,51840.3,20138.5,81400.6,631672.8,35885.0,19481.9,86297.0,7000.8,164986.4,11665.0,1941.0,212.0,149.0,439.0,440.0,76.0,2356.0,316.0,286.0,111.0,420.0,2657.0,289.0,64.0,377.0,50.0,1466.0,23.59146190121618,23.3342709798406,19.17687074829932,21.8989898989899,17.29012345679012,19.70464135021097,20.22222222222222,17.59124928036845,21.83495145631068,23.43373493975903,19.40594059405941,18.21834061135371,20.48722519310755,20.97560975609756,20.01433691756272,18.90151515151515,22.18055555555556,20.58037225042301,207801.0,25044.0,13355.0,3999.0,1610.67,9856.0,765.0,32850.0,2409.0,7831.0,1551.0,6688.0,58900.0,3164.0,881.28,10030.0,421.15,17361.0,66960.0,13159.0,1634.0,1419.0,1434.0,2240.0,845.0,10809.0,3368.0,3297.0,1285.0,2694.0,10136.0,2075.0,674.0,2855.0,429.0,8480.0,777237.3,126501.1,22945.4,15023.7,23558.5,39673.8,9690.4,132620.5,30685.5,36040.4,15607.8,44803.7,120897.8,23105.6,10859.2,35009.4,4958.1,83451.1
2025-11-01,100.943,100.852,100.956,100.701,100.659,100.825,101.102,100.706,100.828,101.025,101.01,101.031,101.321,100.895,100.992,100.933,100.739,101.024,1946670.5,224661.7,37826.1,31350.3,34391.2,50330.60000000001,15349.1,414272.0,32329.3,52089.4,20143.6,81850.8,634096.9,36119.3,19534.2,86904.2,7024.1,166516.7,10871.0,1904.0,223.0,111.0,401.0,340.0,81.0,2122.0,312.0,291.0,138.0,367.0,2399.0,236.0,99.0,323.0,37.0,1470.0,26.06364778049862,25.22305544402237,27.65037118092159,22.79031566662918,19.74792368973141,21.75196637680584,19.05614745285672,19.35442962654945,24.68817756728178,23.3218851996095,25.09796275378666,21.99725866883832,23.61764306045021,25.50955980211547,20.6329218205168,18.77324011239225,25.090144838724,23.52420665305812,187579.0,23359.0,11714.0,3730.0,1418.98,8813.0,673.96,29538.0,2134.0,7314.0,1389.0,6000.0,52304.0,2947.0,776.4,8786.0,371.03,16545.0,55762.0,11302.0,1391.0,1263.0,1033.0,1910.0,1026.0,8945.0,2447.0,2783.0,899.0,2089.0,8082.0,1560.0,572.0,3036.0,377.0,6937.0,775905.9,126506.4,23026.4,14921.9,21023.5,39973.1,9654.9,132801.9,30784.4,36208.0,15622.7,44746.2,121152.0,23146.6,10902.7,35091.8,4887.1,83681.6
